"","CityCode","State","City","PopExpo","PopPrem","PopClaimRob","PopClaimColl","PopClaimFire","PopClaimOther","LuxExpo","LuxPrem","LuxClaimRob","LuxClaimColl","LuxClaimFire","LuxClaimOther","HDIcity00","CityDens10","StateAb"
"421390",421390,"Santa Catarina","Presidente Castello Branco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.83,1295,"SC"
"421400",421400,"Santa Catarina","Presidente Getulio",34.67,27290.79,0,4,0,0,5.18,6602.47,0,1,0,0,0.81,11069,"SC"
"421410",421410,"Santa Catarina","Presidente Nereu",2.76,1902.2,0,0,0,0,1.51,1787.81,0,1,0,0,0.77,1656,"SC"
"421415",421415,"Santa Catarina","Princesa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,1997,"SC"
"421420",421420,"Santa Catarina","Quilombo",12.61,8110.47,0,0,0,0,2.18,2574.59,0,0,0,0,0.8,7422,"SC"
"421430",421430,"Santa Catarina","Rancho Queimado",5.19,4232.78,0,1,0,1,0.5,995.78,0,0,0,0,0.77,2071,"SC"
"421440",421440,"Santa Catarina","Rio Das Antas",13.12,8491.88,0,1,0,0,1.07,1532.57,0,0,0,0,0.8,4358,"SC"
"421450",421450,"Santa Catarina","Rio Do Campo",10.5,7105.97,0,1,0,0,0.79,720.16,0,0,0,0,0.79,4398,"SC"
"421460",421460,"Santa Catarina","Rio Do Oeste",13.58,9301.5,0,0,0,0,0.55,658.84,0,2,0,0,0.79,5266,"SC"
"421480",421480,"Santa Catarina","Rio Do Sul",201.85,148002.29,0,20,0,1,58.42,79114.54,0,5,0,2,0.82,46073,"SC"
"421470",421470,"Santa Catarina","Rio Dos Cedros",22.25,14979.36,0,2,0,0,6.28,6911.55,0,1,0,0,0.81,7923,"SC"
"421490",421490,"Santa Catarina","Rio Fortuna",6.01,3644.42,0,0,0,0,2.06,3741.08,0,0,0,0,0.82,3437,"SC"
"421500",421500,"Santa Catarina","Rio Negrinho",98.45,67977.97,0,11,0,0,14.34,16497.66,0,0,0,0,0.78,27368,"SC"
"421505",421505,"Santa Catarina","Rio Rufino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.73,1670,"SC"
"421507",421507,"Santa Catarina","Riqueza",2.73,1566.02,0,0,0,0,0.74,1014.22,0,0,0,0,0.79,3421,"SC"
"421510",421510,"Santa Catarina","Rodeio",33.94,22421.48,0,3,0,1,2.2,5987.72,0,0,0,0,0.81,8522,"SC"
"421520",421520,"Santa Catarina","Romelandia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74,3945,"SC"
"421530",421530,"Santa Catarina","Salete",12.22,7573.32,0,1,0,0,3.35,4332.62,0,0,0,0,0.8,5259,"SC"
"421535",421535,"Santa Catarina","Saltinho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74,2651,"SC"
"421540",421540,"Santa Catarina","Salto Veloso",8.04,5933.92,0,0,0,0,1.16,2213.94,0,0,0,0,0.79,3131,"SC"
"421545",421545,"Santa Catarina","Sangao",5.82,4270.73,0,0,0,0,2.76,5489.18,0,0,0,0,0.79,7014,"SC"
"421550",421550,"Santa Catarina","Santa Cecilia",15.19,10319.76,0,1,0,0,6.03,8919.73,0,0,0,0,0.74,10371,"SC"
"421555",421555,"Santa Catarina","Santa Helena",3.71,2507.83,0,0,0,0,1,833.45,0,0,0,0,0.78,1755,"SC"
"421560",421560,"Santa Catarina","Santa Rosa De Lima",2.13,1977.18,0,0,0,0,0.1,185.95,0,0,0,0,0.79,1547,"SC"
"421565",421565,"Santa Catarina","Santa Rosa Do Sul",13.17,10036.56,0,0,0,0,1.43,1995.74,0,0,0,0,0.76,5773,"SC"
"421567",421567,"Santa Catarina","Santa Terezinha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.73,5980,"SC"
"421568",421568,"Santa Catarina","Santa Terezinha Do Progresso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74,1982,"SC"
"421569",421569,"Santa Catarina","Santiago Do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.77,1047,"SC"
"421570",421570,"Santa Catarina","Santo Amaro Da Imperatriz",36.19,25514,0,2,0,0,7.08,9983.98,0,0,0,0,0.84,14788,"SC"
"421580",421580,"Santa Catarina","Sao Bento Do Sul",0.73,570.54,0,0,0,0,0.39,602.9,0,0,0,0,0.83,54326,"SC"
"421575",421575,"Santa Catarina","Sao Bernardino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74,1779,"SC"
"421590",421590,"Santa Catarina","Sao Bonifacio",4.07,3146.62,0,0,0,0,0.3,224.4,0,0,0,0,0.78,2323,"SC"
"421600",421600,"Santa Catarina","Sao Carlos",11.27,7639.01,0,1,0,0,4.1,5992.15,0,0,0,0,0.81,7888,"SC"
"421605",421605,"Santa Catarina","Sao Cristovao Do Sul",4.51,3468.89,0,0,0,1,0.82,684.81,0,0,0,0,0.76,3557,"SC"
"421610",421610,"Santa Catarina","Sao Domingos",17.04,13115.62,0,1,0,0,4.76,7265.76,0,0,0,0,0.79,6820,"SC"
"421620",421620,"Santa Catarina","Sao Francisco Do Sul",116.14,90047.34,0,10,0,0,18.82,30880.88,0,1,0,1,0.82,30603,"SC"
"421630",421630,"Santa Catarina","Sao Joao Batista",116.39,80732.05,0,14,0,0,16.23,18171.85,0,1,0,0,0.81,19330,"SC"
"421635",421635,"Santa Catarina","Sao Joao Do Itaperiu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.78,2417,"SC"
"421625",421625,"Santa Catarina","Sao Joao Do Oeste",11.38,6916.09,0,0,0,0,1.19,1395.39,0,0,0,0,0.81,4652,"SC"
"421640",421640,"Santa Catarina","Sao Joao Do Sul",13.33,8093.95,0,0,0,0,1.04,965.52,0,0,0,0,0.75,5042,"SC"
"421650",421650,"Santa Catarina","Sao Joaquim",28.15,21780.52,0,4,0,0,6.2,8721.27,0,1,0,0,0.76,18045,"SC"
"421660",421660,"Santa Catarina","Sao Jose",864.9,662447.62,3,101,0,46,130.22,175831.57,0,15,0,2,0.84,159791,"SC"
"421670",421670,"Santa Catarina","Sao Jose Do Cedro",23.13,14662.2,0,1,0,0,5.9,6081.87,0,0,0,0,0.8,10102,"SC"
"421680",421680,"Santa Catarina","Sao Jose Do Cerrito",6.32,4687.48,0,1,0,0,1.45,1451.82,0,2,0,0,0.73,6558,"SC"
"421690",421690,"Santa Catarina","Sao Lourenco Do Oeste",62.62,39484.44,1,7,0,0,6.61,7817.69,0,0,0,0,0.79,15832,"SC"
"421700",421700,"Santa Catarina","Sao Ludgero",9.49,5744.81,0,0,0,0,3.78,5959.8,0,2,0,1,0.82,7965,"SC"
"421710",421710,"Santa Catarina","Sao Martinho",2.54,1774.44,0,0,0,0,0.4,539.84,0,0,0,0,0.81,2447,"SC"
"421715",421715,"Santa Catarina","Sao Miguel Da Boa Vista",2.48,2501.31,0,0,0,0,0.1,78.14,0,0,0,0,0.75,1391,"SC"
"421720",421720,"Santa Catarina","Sao Miguel Do Oeste",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.83,27612,"SC"
"421725",421725,"Santa Catarina","Sao Pedro De Alcantara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.79,4009,"SC"
"421730",421730,"Santa Catarina","Saudades",13.62,7644.61,0,0,0,0,2.52,2026.06,0,0,0,0,0.83,6703,"SC"
"421740",421740,"Santa Catarina","Schroeder",78.76,62353.54,1,6,0,3,7.43,8501.52,0,0,0,0,0.83,11339,"SC"
"421750",421750,"Santa Catarina","Seara",26.85,17609.46,0,3,0,0,2.69,2145.2,0,2,0,0,0.83,12738,"SC"
"421755",421755,"Santa Catarina","Serra Alta",8.61,5842.14,0,1,0,2,1.95,2807.25,0,1,0,0,0.81,2404,"SC"
"421760",421760,"Santa Catarina","Sideropolis",16.8,12593,0,2,0,0,4.01,4719.27,0,0,0,0,0.81,9666,"SC"
"421770",421770,"Santa Catarina","Sombrio",56.9,38673.44,0,8,0,3,8.81,11105.12,0,0,0,0,0.8,18924,"SC"
"421775",421775,"Santa Catarina","Sul Brasil",3.56,2049.79,0,0,0,0,0.5,332.8,0,1,0,0,0.77,1951,"SC"
"421780",421780,"Santa Catarina","Taio",54.86,36643.27,1,7,0,1,4.58,4450.17,0,0,0,0,0.8,12614,"SC"
"421790",421790,"Santa Catarina","Tangara",18.21,12351.82,0,3,0,1,5.02,7136.06,0,0,0,1,0.81,6385,"SC"
"421795",421795,"Santa Catarina","Tigrinhos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74,1296,"SC"
"421800",421800,"Santa Catarina","Tijucas",142.26,102190.37,3,16,0,2,22.81,30732.56,1,2,0,1,0.83,22812,"SC"
"421810",421810,"Santa Catarina","Timbe Do Sul",4.62,2887.23,0,0,0,0,0.44,263.8,0,0,0,0,0.77,3897,"SC"
"421820",421820,"Santa Catarina","Timbo",122.71,82466.35,0,10,0,3,25.89,29391.86,0,0,0,0,0.84,28457,"SC"
"421825",421825,"Santa Catarina","Timbo Grande",5.75,3897.87,0,0,0,0,0.02,18.25,0,0,0,0,0.68,4431,"SC"
"421830",421830,"Santa Catarina","Tres Barras",18.13,14613.05,0,1,0,0,3.49,4244.66,0,0,0,0,0.75,12016,"SC"
"421835",421835,"Santa Catarina","Treviso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,2724,"SC"
"421840",421840,"Santa Catarina","Treze De Maio",9.44,5796.73,0,2,0,0,2.75,2918.91,0,0,0,0,0.79,5130,"SC"
"421850",421850,"Santa Catarina","Treze Tilias",12.07,9739.17,0,0,0,0,5.31,6050.29,0,0,0,0,0.81,4678,"SC"
"421860",421860,"Santa Catarina","Trombudo Central",12.04,7711.61,0,2,0,0,2.45,3870.03,0,0,0,0,0.81,4844,"SC"
"421870",421870,"Santa Catarina","Tubarao",263.45,165247.81,0,40,0,3,58.62,72488.41,0,8,0,0,0.84,74925,"SC"
"421875",421875,"Santa Catarina","Tunapolis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.82,3429,"SC"
"421880",421880,"Santa Catarina","Turvo",20.95,11882.98,0,2,0,0,6.73,8185.12,0,1,0,0,0.82,8801,"SC"
"421885",421885,"Santa Catarina","Uniao Do Oeste",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,2108,"SC"
"421890",421890,"Santa Catarina","Urubici",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.78,7508,"SC"
"421895",421895,"Santa Catarina","Urupema",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.78,1807,"SC"
"421900",421900,"Santa Catarina","Urussanga",30.34,22626.88,0,3,0,0,8.44,10170.38,0,1,0,0,0.84,15719,"SC"
"421910",421910,"Santa Catarina","Vargeao",4.1,3661.98,0,0,0,0,0.5,464.02,0,1,0,0,0.8,2456,"SC"
"421915",421915,"Santa Catarina","Vargem",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.76,1961,"SC"
"421917",421917,"Santa Catarina","Vargem Bonita",2.77,2230.07,0,0,0,0,0.51,575.38,0,0,0,0,0.79,3223,"SC"
"421920",421920,"Santa Catarina","Vidal Ramos",7.98,5662.85,0,0,0,0,2.69,3038.76,0,0,0,0,0.76,4359,"SC"
"421930",421930,"Santa Catarina","Videira",114.1,78581.8,1,6,0,1,43.54,53717.06,0,1,0,1,0.85,34374,"SC"
"421935",421935,"Santa Catarina","Vitor Meireles",6.86,4924.05,0,0,0,0,0.85,770.96,0,0,0,0,0.77,3466,"SC"
"421940",421940,"Santa Catarina","Witmarsum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,2592,"SC"
"421950",421950,"Santa Catarina","Xanxere",88.42,70333.87,0,7,0,0,31.89,42636.01,0,2,0,0,0.81,32210,"SC"
"421960",421960,"Santa Catarina","Xavantina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.76,3143,"SC"
"421970",421970,"Santa Catarina","Xaxim",29.55,26257.47,0,3,0,1,7.7,9876.25,0,2,0,0,0.8,18878,"SC"
"421985",421985,"Santa Catarina","Zortea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.79,2134,"SC"
"350010",350010,"Sao Paulo","Adamantina",74.4,50020.68,0,9,0,4,22.5,28713.98,0,2,0,1,0.81,26435,"SP"
"350020",350020,"Sao Paulo","Adolfo",4.35,3014.44,0,1,0,0,0.47,628.13,0,0,0,0,0.79,2706,"SP"
"350030",350030,"Sao Paulo","Aguai",64.46,36899.74,0,6,0,1,6.83,7460.37,0,1,0,1,0.78,23380,"SP"
"350040",350040,"Sao Paulo","Aguas Da Prata",22.28,13538.68,0,2,0,0,2.71,2885.2,0,0,0,0,0.81,5881,"SP"
"350050",350050,"Sao Paulo","Aguas De Lindoia",46.97,29835.33,0,2,0,0,5.09,4841.68,0,1,0,0,0.8,13117,"SP"
"350055",350055,"Sao Paulo","Aguas De Santa Barbara",18.19,10285.1,0,1,0,1,1.38,1713.29,0,0,0,0,0.82,4086,"SP"
"350060",350060,"Sao Paulo","Aguas De Sao Pedro",15.46,10661.52,0,6,0,2,5.34,6203.87,0,0,0,0,0.9,2205,"SP"
"350070",350070,"Sao Paulo","Agudos",97.27,60613.7,1,5,0,0,6.92,8459.6,0,1,0,0,0.78,24934,"SP"
"350075",350075,"Sao Paulo","Alambari",7.33,4487.71,0,1,0,2,0.5,524.85,0,0,0,0,0.74,3456,"SP"
"350080",350080,"Sao Paulo","Alfredo Marcondes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.79,3055,"SP"
"350090",350090,"Sao Paulo","Altair",3.76,2604.46,0,0,0,0,0.13,243.71,0,0,0,0,0.76,2770,"SP"
"350100",350100,"Sao Paulo","Altinopolis",45.89,26726.78,0,3,0,0,9.27,8140.18,0,1,0,0,0.82,11573,"SP"
"350110",350110,"Sao Paulo","Alto Alegre",9.07,5583.91,0,1,0,1,0.27,234.05,0,0,0,0,0.77,3212,"SP"
"350115",350115,"Sao Paulo","Aluminio",36.02,25953.94,0,1,0,2,2.66,3847.25,0,0,0,0,0.78,11821,"SP"
"350120",350120,"Sao Paulo","Alvares Florence",4.89,2469,1,3,0,0,0.96,814.22,0,0,0,0,0.77,3089,"SP"
"350130",350130,"Sao Paulo","Alvares Machado",28.63,18767.11,0,0,0,0,6.8,6648.52,0,0,0,0,0.77,17161,"SP"
"350140",350140,"Sao Paulo","Alvaro De Carvalho",2.49,1164.74,0,0,0,0,1.47,1564.97,0,0,0,0,0.73,3690,"SP"
"350150",350150,"Sao Paulo","Alvinlandia",5.17,2639.51,0,0,0,0,0.5,136.74,0,0,0,0,0.74,2127,"SP"
"350160",350160,"Sao Paulo","Americana",778.47,788344.79,16,65,0,45,196.15,330563.55,2,10,0,18,0.84,164194,"SP"
"350170",350170,"Sao Paulo","Americo Brasiliense",24.41,14824.07,0,4,0,0,2.91,2852.82,0,0,0,0,0.78,24777,"SP"
"350180",350180,"Sao Paulo","Americo De Campos",7.1,4578.54,0,1,0,0,0.73,1041.42,0,0,0,0,0.77,4370,"SP"
"350190",350190,"Sao Paulo","Amparo",285.38,175853.57,2,18,0,2,39.48,49295.09,0,3,0,1,0.8,50830,"SP"
"350200",350200,"Sao Paulo","Analandia",10.76,7439.9,0,0,0,0,1.01,852.99,0,0,0,0,0.8,3156,"SP"
"350210",350210,"Sao Paulo","Andradina",90.93,56636.07,0,12,0,3,24.93,38918.56,0,2,0,0,0.79,42273,"SP"
"350220",350220,"Sao Paulo","Angatuba",42.76,29983.1,0,3,0,3,2.52,3915,0,0,0,0,0.76,16066,"SP"
"350230",350230,"Sao Paulo","Anhembi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.76,3955,"SP"
"350240",350240,"Sao Paulo","Anhumas",6.16,4516.02,0,1,0,0,1.01,1773.05,0,1,0,3,0.75,2742,"SP"
"350250",350250,"Sao Paulo","Aparecida",145.06,106231.63,0,12,0,22,37.95,45026.46,0,4,0,8,0.8,25993,"SP"
"350260",350260,"Sao Paulo","Aparecida D'oeste",2.47,1343.33,0,0,0,0,0.53,387.72,0,0,0,0,0.75,3398,"SP"
"350270",350270,"Sao Paulo","Apiai",33.42,20729.08,0,4,0,0,2.19,2511.66,0,1,0,0,0.71,16754,"SP"
"350275",350275,"Sao Paulo","Aracariguama",36.81,26340.39,1,2,0,1,4.08,6659.74,0,0,0,0,0.77,11790,"SP"
"350280",350280,"Sao Paulo","Aracatuba",445.33,294258.81,1,58,0,28,165.21,203156.82,0,22,0,16,0.84,140381,"SP"
"350290",350290,"Sao Paulo","Aracoiaba Da Serra",90.68,64298.05,0,8,0,10,13.47,21523.68,0,0,0,2,0.78,20182,"SP"
"350300",350300,"Sao Paulo","Aramina",7.9,4686.58,0,0,0,0,0.5,652.54,0,1,0,0,0.79,3913,"SP"
"350310",350310,"Sao Paulo","Arandu",6.38,4597.79,0,1,0,4,0.5,692.01,0,0,0,0,0.73,4348,"SP"
"350315",350315,"Sao Paulo","Arapei",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.71,1768,"SP"
"350320",350320,"Sao Paulo","Araraquara",622.1,379349.92,4,57,0,34,145.01,172299.93,0,25,0,7,0.83,162739,"SP"
"350330",350330,"Sao Paulo","Araras",417.29,283803.9,4,45,0,33,86.77,117723.66,0,8,0,2,0.82,90582,"SP"
"350335",350335,"Sao Paulo","Arco-iris",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,1451,"SP"
"350340",350340,"Sao Paulo","Arealva",19.52,12719.16,0,3,0,0,1.76,1959.56,0,0,0,0,0.79,5978,"SP"
"350350",350350,"Sao Paulo","Areias",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.72,2527,"SP"
"350360",350360,"Sao Paulo","Areiopolis",12.95,7525.36,0,0,0,0,0.79,1026.09,0,0,0,0,0.74,7342,"SP"
"350370",350370,"Sao Paulo","Ariranha",16.43,9789.9,0,2,0,0,2.44,3436.83,0,0,0,0,0.76,6431,"SP"
"350380",350380,"Sao Paulo","Artur Nogueira",240.7,192131.63,0,15,0,3,28.07,41206.72,0,2,0,1,0.79,32445,"SP"
"350390",350390,"Sao Paulo","Aruja",256.26,233339.49,5,17,0,39,74.39,131813.79,0,10,0,15,0.78,53038,"SP"
"350395",350395,"Sao Paulo","Aspasia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.73,1370,"SP"
"350400",350400,"Sao Paulo","Assis",221.09,134184.61,1,27,0,24,66.59,80727.55,0,8,0,1,0.82,73107,"SP"
"350410",350410,"Sao Paulo","Atibaia",553.62,526887.91,6,49,0,130,76.34,132732.36,2,13,0,18,0.81,93807,"SP"
"350420",350420,"Sao Paulo","Auriflama",20.71,14300.09,0,2,0,0,5.32,7032.54,0,0,0,0,0.78,10917,"SP"
"350430",350430,"Sao Paulo","Avai",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74,3485,"SP"
"350440",350440,"Sao Paulo","Avanhandava",8.28,5958.36,0,0,0,1,2.24,2804.31,0,0,0,0,0.76,8411,"SP"
"350450",350450,"Sao Paulo","Avare",198.12,128100.27,0,19,0,4,47.76,52998.22,0,3,0,1,0.8,61642,"SP"
"350460",350460,"Sao Paulo","Bady Bassitt",32.98,22746.34,1,5,0,2,1.92,3011.39,0,1,0,0,0.81,11066,"SP"
"350470",350470,"Sao Paulo","Balbinos",1.18,594.68,0,0,0,0,0.6,708.92,0,0,0,0,0.76,3537,"SP"
"350480",350480,"Sao Paulo","Balsamo",15.21,7701.66,0,1,0,3,3.78,4269.38,0,0,0,0,0.81,6428,"SP"
"350490",350490,"Sao Paulo","Bananal",21.97,16807.57,0,1,0,0,0.69,1084.21,0,0,0,0,0.75,7397,"SP"
"350500",350500,"Sao Paulo","Barao De Antonina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,2213,"SP"
"350510",350510,"Sao Paulo","Barbosa",3.23,1617.63,0,0,0,0,0.5,529.87,0,0,0,0,0.74,4689,"SP"
"350520",350520,"Sao Paulo","Bariri",84.08,51991.06,1,8,0,1,28.5,31829.16,0,2,0,1,0.8,23598,"SP"
"350530",350530,"Sao Paulo","Barra Bonita",90.83,58589.07,0,12,0,7,30.9,32434.06,0,3,0,2,0.82,27310,"SP"
"350535",350535,"Sao Paulo","Barra Do Chapeu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.64,3483,"SP"
"350540",350540,"Sao Paulo","Barra Do Turvo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.66,5011,"SP"
"350550",350550,"Sao Paulo","Barretos",276.55,174597.33,0,55,0,13,52.09,69603.3,0,8,0,0,0.8,85213,"SP"
"350560",350560,"Sao Paulo","Barrinha",40.47,26791.98,0,8,0,0,1.68,1992.57,0,0,0,0,0.76,19931,"SP"
"350570",350570,"Sao Paulo","Barueri",655.57,636558.37,12,52,0,102,248.88,393113.65,2,19,0,58,0.82,170916,"SP"
"350580",350580,"Sao Paulo","Bastos",21.75,12587.26,0,1,0,1,7.36,9576.7,0,0,0,0,0.79,14944,"SP"
"350590",350590,"Sao Paulo","Batatais",152.83,93092.2,0,26,0,3,32.32,36824.89,0,5,0,5,0.82,42485,"SP"
"350600",350600,"Sao Paulo","Bauru",1539.78,973108.89,9,222,0,106,338.29,388701.34,0,40,0,28,0.82,260421,"SP"
"350610",350610,"Sao Paulo","Bebedouro",267.72,166260.58,2,38,0,3,70.51,81093.7,0,8,0,0,0.81,56158,"SP"
"350620",350620,"Sao Paulo","Bento De Abreu",3.9,2393.6,0,0,0,0,1.25,1667.31,0,0,0,0,0.8,1977,"SP"
"350630",350630,"Sao Paulo","Bernardino De Campos",8.96,6019.04,0,2,0,0,2.09,2259.73,0,0,0,0,0.77,7994,"SP"
"350635",350635,"Sao Paulo","Bertioga",124.77,114808.07,1,4,0,18,12.02,17499.09,0,1,0,3,0.79,33176,"SP"
"350640",350640,"Sao Paulo","Bilac",14.35,8401.38,0,0,0,0,2.04,2243.7,0,0,0,0,0.8,5531,"SP"
"350650",350650,"Sao Paulo","Birigui",190.72,114892.35,0,30,0,5,61.03,76748.5,0,7,0,1,0.82,83387,"SP"
"350660",350660,"Sao Paulo","Biritiba-mirim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,19943,"SP"
"350670",350670,"Sao Paulo","Boa Esperanca Do Sul",17.25,10463.84,0,3,0,1,0.56,636.84,0,0,0,0,0.75,9656,"SP"
"350680",350680,"Sao Paulo","Bocaina",23.47,14298.45,0,2,0,0,3.31,4192.27,0,0,0,0,0.8,8050,"SP"
"350690",350690,"Sao Paulo","Bofete",15.23,8258.45,0,0,0,0,0.97,897.55,0,0,0,0,0.79,6898,"SP"
"350700",350700,"Sao Paulo","Boituva",166.3,123186.04,3,11,0,6,23.69,41997.25,0,2,0,0,0.79,35837,"SP"
"350710",350710,"Sao Paulo","Bom Jesus Dos Perdoes",58.73,51463.05,0,3,0,8,4.5,7880.35,0,1,0,0,0.78,14295,"SP"
"350715",350715,"Sao Paulo","Bom Sucesso De Itarare",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.69,2230,"SP"
"350720",350720,"Sao Paulo","Bora",2.82,1295.19,0,0,0,0,0.32,567.36,0,0,0,0,0.79,598,"SP"
"350730",350730,"Sao Paulo","Boraceia",12.32,7763.68,0,0,0,0,0.67,1022.72,0,0,0,0,0.78,3085,"SP"
"350740",350740,"Sao Paulo","Borborema",25.72,12499.78,0,1,0,0,4.12,3689.55,0,1,0,0,0.77,11066,"SP"
"350745",350745,"Sao Paulo","Borebi",2.89,1543.33,0,0,0,0,0.63,751.2,0,0,0,0,0.74,1607,"SP"
"350750",350750,"Sao Paulo","Botucatu",488.4,305318.8,3,48,0,37,96.8,115002.78,0,5,0,7,0.82,95770,"SP"
"350760",350760,"Sao Paulo","Braganca Paulista",676.89,534661.53,11,56,0,75,97.43,143793.43,0,9,0,17,0.82,110269,"SP"
"350770",350770,"Sao Paulo","Brauna",9.69,5093.27,0,1,0,0,1.29,1277.53,0,0,0,0,0.79,3824,"SP"
"350775",350775,"Sao Paulo","Brejo Alegre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74,1903,"SP"
"350780",350780,"Sao Paulo","Brodowski",66.37,40550.28,0,4,0,1,17.73,17026.73,0,2,0,0,0.8,15582,"SP"
"350790",350790,"Sao Paulo","Brotas",40.46,26433.88,0,1,0,2,5.97,6829.87,0,0,0,0,0.81,15786,"SP"
"350800",350800,"Sao Paulo","Buri",19.18,12727.5,0,3,0,0,1.23,1474.31,0,0,0,0,0.7,12278,"SP"
"350810",350810,"Sao Paulo","Buritama",18.69,12373.7,0,2,0,0,4.55,5575.93,0,1,0,0,0.79,11764,"SP"
"350820",350820,"Sao Paulo","Buritizal",10.23,5231.17,0,2,0,0,1.51,3005.11,0,1,0,0,0.77,3101,"SP"
"350830",350830,"Sao Paulo","Cabralia Paulista",7.09,4565.93,0,2,0,0,1.51,2098,0,0,0,0,0.74,3046,"SP"
"350840",350840,"Sao Paulo","Cabreuva",89.78,71338.33,1,5,0,2,12.7,18563.94,0,4,0,1,0.77,29070,"SP"
"350850",350850,"Sao Paulo","Cacapava",270.47,239730.17,1,33,0,10,55.37,80917.59,0,5,0,2,0.83,62443,"SP"
"350860",350860,"Sao Paulo","Cachoeira Paulista",66.34,52381.56,0,6,0,9,5.44,8503.68,0,0,0,2,0.79,22266,"SP"
"350870",350870,"Sao Paulo","Caconde",29.56,18230.62,0,2,0,0,0.68,805.03,0,0,0,0,0.78,13115,"SP"
"350880",350880,"Sao Paulo","Cafelandia",33.82,20424.49,0,3,0,7,8.53,9899.57,0,0,0,2,0.78,12447,"SP"
"350890",350890,"Sao Paulo","Caiabu",6.53,4576.19,0,1,0,0,0.02,33.17,0,0,0,0,0.77,3042,"SP"
"350900",350900,"Sao Paulo","Caieiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.81,61981,"SP"
"350910",350910,"Sao Paulo","Caiua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.71,3733,"SP"
"350920",350920,"Sao Paulo","Cajamar",137.35,146053.51,1,15,1,7,14.37,21141.52,0,0,0,0,0.78,45172,"SP"
"350925",350925,"Sao Paulo","Cajati",29.91,22206.94,0,2,0,3,5.87,7244.07,0,0,0,2,0.75,18598,"SP"
"350930",350930,"Sao Paulo","Cajobi",18.65,11671.88,0,7,0,0,3.55,3082.06,0,0,0,0,0.77,7401,"SP"
"350940",350940,"Sao Paulo","Cajuru",70.02,44286.18,0,8,0,4,11.93,14498.18,0,1,0,0,0.78,16781,"SP"
"350945",350945,"Sao Paulo","Campina Do Monte Alegre",10.91,7406.56,0,0,0,0,0.21,291.11,0,0,0,0,0.74,3944,"SP"
"350950",350950,"Sao Paulo","Campinas",4967.83,4986150.75,113,341,1,423,1100.63,1873884.88,13,71,0,124,0.85,831455,"SP"
"350960",350960,"Sao Paulo","Campo Limpo Paulista",176.69,169240.09,1,19,0,12,18.5,30737.32,0,3,0,7,0.8,53544,"SP"
"350970",350970,"Sao Paulo","Campos Do Jordao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.82,33811,"SP"
